scenario,active_probability,repeat,trial,false_negative_rate,false_positive_rate,active_family_count,success,total_cost,path_cost,expansions,invalid_executions,missed_active_families,false_positive_families
miss_0.02,0.35,3,176,0.02,0.00,1,true,20.235551,11.815551,134,0,0,0
miss_0.02,0.35,3,177,0.02,0.00,3,true,22.761964,14.461964,130,0,0,0
miss_0.02,0.35,3,178,0.02,0.00,2,true,19.265845,11.535845,111,0,0,0
miss_0.02,0.35,3,179,0.02,0.00,5,true,29.666546,21.936546,111,0,0,0
miss_0.02,0.35,4,0,0.02,0.00,4,false,290.809205,14.539205,129,1,1,0
miss_0.02,0.35,4,1,0.02,0.00,1,true,20.852596,12.582596,129,0,0,0
miss_0.02,0.35,4,2,0.02,0.00,3,true,26.444522,17.994522,135,0,0,0
miss_0.02,0.35,4,3,0.02,0.00,3,true,20.359731,12.779731,106,0,0,0
miss_0.02,0.35,4,4,0.02,0.00,4,true,32.268807,24.208807,122,0,0,0
miss_0.02,0.35,4,5,0.02,0.00,2,true,21.453810,13.423810,121,0,0,0
miss_0.02,0.35,4,6,0.02,0.00,2,true,19.956523,12.136523,114,0,0,0
miss_0.02,0.35,4,7,0.02,0.00,2,true,19.677035,11.887035,113,0,0,0
miss_0.02,0.35,4,8,0.02,0.00,4,true,25.111760,17.201760,117,0,0,0
miss_0.02,0.35,4,9,0.02,0.00,3,true,18.525587,11.305587,94,0,0,0
miss_0.02,0.35,4,10,0.02,0.00,4,true,21.972734,14.182734,113,0,0,0
miss_0.02,0.35,4,11,0.02,0.00,2,true,21.826321,13.766321,122,0,0,0
miss_0.02,0.35,4,12,0.02,0.00,3,true,25.077770,16.717770,132,0,0,0
miss_0.02,0.35,4,13,0.02,0.00,2,true,21.948681,13.528681,134,0,0,0
miss_0.02,0.35,4,14,0.02,0.00,2,true,22.203499,13.873499,131,0,0,0
miss_0.02,0.35,4,15,0.02,0.00,3,true,21.830123,13.860123,119,0,0,0
miss_0.02,0.35,4,16,0.02,0.00,3,true,26.861671,18.921671,118,0,0,0
miss_0.02,0.35,4,17,0.02,0.00,6,false,302.346348,26.586348,112,1,1,0
miss_0.02,0.35,4,18,0.02,0.00,3,true,21.258387,13.678387,106,0,0,0
miss_0.02,0.35,4,19,0.02,0.00,3,true,23.581979,15.221979,132,0,0,0
miss_0.02,0.35,4,20,0.02,0.00,1,true,19.506781,11.176781,131,0,0,0
miss_0.02,0.35,4,21,0.02,0.00,2,true,19.912324,12.032324,116,0,0,0
miss_0.02,0.35,4,22,0.02,0.00,4,true,23.397089,15.517089,116,0,0,0
miss_0.02,0.35,4,23,0.02,0.00,2,true,22.311766,14.101766,127,0,0,0
miss_0.02,0.35,4,24,0.02,0.00,4,true,19.045671,12.335671,77,0,0,0
miss_0.02,0.35,4,25,0.02,0.00,1,true,20.920803,12.440803,136,0,0,0
miss_0.02,0.35,4,26,0.02,0.00,3,true,24.138250,16.078250,122,0,0,0
miss_0.02,0.35,4,27,0.02,0.00,5,true,26.653391,19.133391,104,0,0,0
miss_0.02,0.35,4,28,0.02,0.00,2,true,22.067479,13.647479,134,0,0,0
miss_0.02,0.35,4,29,0.02,0.00,2,true,20.659915,12.899915,112,0,0,0
miss_0.02,0.35,4,30,0.02,0.00,2,true,22.000726,13.490726,137,0,0,0
miss_0.02,0.35,4,31,0.02,0.00,2,true,26.910615,18.460615,135,0,0,0
miss_0.02,0.35,4,32,0.02,0.00,3,true,26.472358,18.652358,114,0,0,0
miss_0.02,0.35,4,33,0.02,0.00,2,true,20.933103,13.113103,114,0,0,0
miss_0.02,0.35,4,34,0.02,0.00,2,true,22.176879,13.786879,133,0,0,0
miss_0.02,0.35,4,35,0.02,0.00,1,true,19.761604,11.941604,114,0,0,0
miss_0.02,0.35,4,36,0.02,0.00,4,true,27.512827,20.232827,96,0,0,0
miss_0.02,0.35,4,37,0.02,0.00,2,true,21.953714,13.803714,125,0,0,0
miss_0.02,0.35,4,38,0.02,0.00,3,true,21.299893,13.239893,122,0,0,0
miss_0.02,0.35,4,39,0.02,0.00,5,true,39.895650,32.405650,103,0,0,0
miss_0.02,0.35,4,40,0.02,0.00,1,true,19.922634,11.832634,123,0,0,0
miss_0.02,0.35,4,41,0.02,0.00,2,true,21.982377,13.742377,128,0,0,0
miss_0.02,0.35,4,42,0.02,0.00,4,true,30.864338,23.014338,115,0,0,0
miss_0.02,0.35,4,43,0.02,0.00,4,true,22.943590,14.943590,120,0,0,0
miss_0.02,0.35,4,44,0.02,0.00,3,true,25.190725,16.710725,136,0,0,0
miss_0.02,0.35,4,45,0.02,0.00,4,true,22.016346,15.186346,81,0,0,0
miss_0.02,0.35,4,46,0.02,0.00,3,true,22.078892,13.928892,125,0,0,0
miss_0.02,0.35,4,47,0.02,0.00,4,false,288.303812,12.573812,111,1,1,0
miss_0.02,0.35,4,48,0.02,0.00,2,true,22.520187,14.460187,122,0,0,0
miss_0.02,0.35,4,49,0.02,0.00,5,true,32.345042,24.885042,102,0,0,0
miss_0.02,0.35,4,50,0.02,0.00,0,true,20.048925,11.808925,128,0,0,0
miss_0.02,0.35,4,51,0.02,0.00,5,true,24.278500,16.878500,100,0,0,0
miss_0.02,0.35,4,52,0.02,0.00,2,true,21.017581,12.807581,127,0,0,0
miss_0.02,0.35,4,53,0.02,0.00,2,true,21.045573,13.165573,116,0,0,0
miss_0.02,0.35,4,54,0.02,0.00,4,true,22.618830,15.308830,97,0,0,0
miss_0.02,0.35,4,55,0.02,0.00,5,true,27.200541,19.650541,105,0,0,0
miss_0.02,0.35,4,56,0.02,0.00,2,true,23.198178,14.688178,137,0,0,0
miss_0.02,0.35,4,57,0.02,0.00,1,true,21.626646,13.026646,140,0,0,0
miss_0.02,0.35,4,58,0.02,0.00,3,true,23.781697,15.661697,124,0,0,0
miss_0.02,0.35,4,59,0.02,0.00,4,true,28.020047,19.660047,132,0,0,0
miss_0.02,0.35,4,60,0.02,0.00,4,true,26.068012,18.128012,118,0,0,0
miss_0.02,0.35,4,61,0.02,0.00,2,true,20.188760,11.948760,128,0,0,0
miss_0.02,0.35,4,62,0.02,0.00,4,true,26.834171,18.894171,118,0,0,0
miss_0.02,0.35,4,63,0.02,0.00,3,true,25.064152,17.184152,116,0,0,0
miss_0.02,0.35,4,64,0.02,0.00,5,true,25.631144,17.781144,115,0,0,0
miss_0.02,0.35,4,65,0.02,0.00,1,true,23.724020,15.154020,139,0,0,0
miss_0.02,0.35,4,66,0.02,0.00,4,true,26.463320,18.763320,110,0,0,0
miss_0.02,0.35,4,67,0.02,0.00,5,true,21.183139,14.443139,78,0,0,0
miss_0.02,0.35,4,68,0.02,0.00,3,true,23.732456,15.462456,129,0,0,0
miss_0.02,0.35,4,69,0.02,0.00,6,true,33.560890,26.580890,86,0,0,0
miss_0.02,0.35,4,70,0.02,0.00,3,true,20.984236,13.494236,103,0,0,0
miss_0.02,0.35,4,71,0.02,0.00,4,true,26.090771,18.630771,102,0,0,0
miss_0.02,0.35,4,72,0.02,0.00,4,false,286.807770,11.437770,99,1,1,0
miss_0.02,0.35,4,73,0.02,0.00,3,true,32.921822,24.891822,121,0,0,0
miss_0.02,0.35,4,74,0.02,0.00,3,true,21.407746,13.527746,116,0,0,0
miss_0.02,0.35,4,75,0.02,0.00,2,true,19.702313,11.822313,116,0,0,0
miss_0.02,0.35,4,76,0.02,0.00,3,true,25.052037,16.782037,129,0,0,0
miss_0.02,0.35,4,77,0.02,0.00,2,true,20.530445,12.200445,131,0,0,0
miss_0.02,0.35,4,78,0.02,0.00,5,true,27.644838,20.094838,105,0,0,0
miss_0.02,0.35,4,79,0.02,0.00,3,true,19.335907,12.175907,92,0,0,0
miss_0.02,0.35,4,80,0.02,0.00,1,true,22.826652,14.286652,138,0,0,0
miss_0.02,0.35,4,81,0.02,0.00,1,true,26.222300,17.382300,148,0,0,0
miss_0.02,0.35,4,82,0.02,0.00,4,true,30.459114,22.159114,130,0,0,0
miss_0.02,0.35,4,83,0.02,0.00,3,true,21.624877,13.714877,117,0,0,0
miss_0.02,0.35,4,84,0.02,0.00,5,true,26.108543,18.978543,91,0,0,0
miss_0.02,0.35,4,85,0.02,0.00,3,true,23.716606,15.776606,118,0,0,0
miss_0.02,0.35,4,86,0.02,0.00,3,true,26.818214,18.698214,124,0,0,0
miss_0.02,0.35,4,87,0.02,0.00,2,true,25.408704,17.198704,127,0,0,0
miss_0.02,0.35,4,88,0.02,0.00,2,true,20.970675,12.820675,125,0,0,0
miss_0.02,0.35,4,89,0.02,0.00,2,true,21.354248,13.204248,125,0,0,0
miss_0.02,0.35,4,90,0.02,0.00,3,true,22.941301,15.151301,113,0,0,0
miss_0.02,0.35,4,91,0.02,0.00,3,true,19.077015,12.067015,87,0,0,0
miss_0.02,0.35,4,92,0.02,0.00,2,true,21.498934,13.378934,124,0,0,0
miss_0.02,0.35,4,93,0.02,0.00,3,true,25.148325,16.818325,131,0,0,0
miss_0.02,0.35,4,94,0.02,0.00,4,true,27.017504,20.037504,86,0,0,0
miss_0.02,0.35,4,95,0.02,0.00,6,false,305.492356,30.692356,80,1,1,0
miss_0.02,0.35,4,96,0.02,0.00,1,true,22.817526,14.217526,140,0,0,0
miss_0.02,0.35,4,97,0.02,0.00,1,true,21.095938,12.555938,138,0,0,0
miss_0.02,0.35,4,98,0.02,0.00,3,true,21.610622,14.060622,105,0,0,0
miss_0.02,0.35,4,99,0.02,0.00,1,true,19.693867,11.603867,123,0,0,0
miss_0.02,0.35,4,100,0.02,0.00,2,true,23.377779,14.687779,143,0,0,0
miss_0.02,0.35,4,101,0.02,0.00,4,true,20.116440,12.926440,93,0,0,0
miss_0.02,0.35,4,102,0.02,0.00,3,true,25.367115,17.037115,131,0,0,0
miss_0.02,0.35,4,103,0.02,0.00,4,true,23.427686,16.417686,87,0,0,0
miss_0.02,0.35,4,104,0.02,0.00,2,true,22.725910,14.305910,134,0,0,0
miss_0.02,0.35,4,105,0.02,0.00,3,true,23.221919,14.801919,134,0,0,0
miss_0.02,0.35,4,106,0.02,0.00,2,true,21.850699,13.400699,135,0,0,0
miss_0.02,0.35,4,107,0.02,0.00,1,true,21.501861,13.021861,136,0,0,0
miss_0.02,0.35,4,108,0.02,0.00,5,true,31.450119,23.570119,116,0,0,0
miss_0.02,0.35,4,109,0.02,0.00,1,true,20.852559,12.402559,135,0,0,0
miss_0.02,0.35,4,110,0.02,0.00,2,true,21.078794,13.108794,119,0,0,0
miss_0.02,0.35,4,111,0.02,0.00,2,true,20.084189,12.474189,107,0,0,0
miss_0.02,0.35,4,112,0.02,0.00,5,true,21.158754,14.508754,75,0,0,0
miss_0.02,0.35,4,113,0.02,0.00,3,true,24.640280,16.040280,140,0,0,0
miss_0.02,0.35,4,114,0.02,0.00,2,true,20.735073,12.555073,126,0,0,0
miss_0.02,0.35,4,115,0.02,0.00,4,true,24.970464,17.120464,115,0,0,0
miss_0.02,0.35,4,116,0.02,0.00,2,false,289.136711,12.806711,131,1,1,0
miss_0.02,0.35,4,117,0.02,0.00,2,true,20.626522,12.296522,131,0,0,0
miss_0.02,0.35,4,118,0.02,0.00,4,true,20.998865,13.628865,99,0,0,0
miss_0.02,0.35,4,119,0.02,0.00,4,true,23.917382,16.217382,110,0,0,0
miss_0.02,0.35,4,120,0.02,0.00,3,true,25.263752,17.983752,96,0,0,0
miss_0.02,0.35,4,121,0.02,0.00,4,true,21.992622,14.382622,107,0,0,0
miss_0.02,0.35,4,122,0.02,0.00,4,false,291.148757,14.788757,132,1,1,0
miss_0.02,0.35,4,123,0.02,0.00,3,true,23.774561,15.534561,128,0,0,0
miss_0.02,0.35,4,124,0.02,0.00,4,true,19.573442,12.953442,74,0,0,0
miss_0.02,0.35,4,125,0.02,0.00,2,true,20.596980,12.716980,116,0,0,0
miss_0.02,0.35,4,126,0.02,0.00,2,true,20.857643,12.917643,118,0,0,0
miss_0.02,0.35,4,127,0.02,0.00,1,true,20.230382,12.020382,127,0,0,0
miss_0.02,0.35,4,128,0.02,0.00,2,true,22.020502,14.260502,112,0,0,0
miss_0.02,0.35,4,129,0.02,0.00,2,true,22.516295,14.306295,127,0,0,0
miss_0.02,0.35,4,130,0.02,0.00,2,true,23.266864,14.786864,136,0,0,0
miss_0.02,0.35,4,131,0.02,0.00,4,true,21.049400,14.369400,76,0,0,0
miss_0.02,0.35,4,132,0.02,0.00,1,true,26.296722,17.606722,143,0,0,0
miss_0.02,0.35,4,133,0.02,0.00,2,true,22.684041,14.504041,126,0,0,0
miss_0.02,0.35,4,134,0.02,0.00,3,true,26.107203,18.107203,120,0,0,0
miss_0.02,0.35,4,135,0.02,0.00,6,true,33.298558,27.068558,61,0,0,0
miss_0.02,0.35,4,136,0.02,0.00,2,true,20.323307,12.353307,119,0,0,0
miss_0.02,0.35,4,137,0.02,0.00,3,true,23.830511,15.650511,126,0,0,0
miss_0.02,0.35,4,138,0.02,0.00,2,true,22.374608,13.954608,134,0,0,0
miss_0.02,0.35,4,139,0.02,0.00,5,true,36.470565,29.670565,80,0,0,0
miss_0.02,0.35,4,140,0.02,0.00,6,false,295.017931,19.257931,112,1,1,0
miss_0.02,0.35,4,141,0.02,0.00,2,true,21.981546,14.131546,115,0,0,0
miss_0.02,0.35,4,142,0.02,0.00,2,true,21.411863,13.291863,124,0,0,0
miss_0.02,0.35,4,143,0.02,0.00,3,true,22.971907,15.391907,106,0,0,0
miss_0.02,0.35,4,144,0.02,0.00,3,true,20.303973,12.333973,119,0,0,0
miss_0.02,0.35,4,145,0.02,0.00,2,true,22.915310,14.615310,130,0,0,0
miss_0.02,0.35,4,146,0.02,0.00,2,true,22.412523,14.412523,120,0,0,0
miss_0.02,0.35,4,147,0.02,0.00,1,true,20.036603,11.676603,132,0,0,0
miss_0.02,0.35,4,148,0.02,0.00,1,true,19.992549,11.692549,130,0,0,0
miss_0.02,0.35,4,149,0.02,0.00,4,false,288.311948,12.881948,101,1,1,0
miss_0.02,0.35,4,150,0.02,0.00,1,true,22.234019,13.634019,140,0,0,0
miss_0.02,0.35,4,151,0.02,0.00,2,true,23.099628,14.739628,132,0,0,0
miss_0.02,0.35,4,152,0.02,0.00,4,true,22.143987,14.533987,107,0,0,0
miss_0.02,0.35,4,153,0.02,0.00,2,true,20.293200,12.203200,123,0,0,0
miss_0.02,0.35,4,154,0.02,0.00,2,true,22.602373,14.392373,127,0,0,0
miss_0.02,0.35,4,155,0.02,0.00,0,true,21.858401,13.228401,141,0,0,0
miss_0.02,0.35,4,156,0.02,0.00,1,true,19.190541,11.280541,117,0,0,0
miss_0.02,0.35,4,157,0.02,0.00,4,true,25.729578,17.699578,121,0,0,0
miss_0.02,0.35,4,158,0.02,0.00,4,true,21.557492,14.097492,102,0,0,0
miss_0.02,0.35,4,159,0.02,0.00,4,true,25.122395,17.002395,124,0,0,0
miss_0.02,0.35,4,160,0.02,0.00,2,true,23.001853,14.581853,134,0,0,0
miss_0.02,0.35,4,161,0.02,0.00,3,true,25.107603,16.897603,127,0,0,0
miss_0.02,0.35,4,162,0.02,0.00,2,true,19.157833,11.727833,101,0,0,0
miss_0.02,0.35,4,163,0.02,0.00,1,true,22.441063,13.811063,141,0,0,0
miss_0.02,0.35,4,164,0.02,0.00,4,true,24.778886,16.628886,125,0,0,0
miss_0.02,0.35,4,165,0.02,0.00,3,true,22.630125,14.540125,123,0,0,0
miss_0.02,0.35,4,166,0.02,0.00,2,true,21.332525,13.122525,127,0,0,0
miss_0.02,0.35,4,167,0.02,0.00,2,true,21.161641,12.831641,131,0,0,0
miss_0.02,0.35,4,168,0.02,0.00,0,true,19.644653,11.494653,125,0,0,0
miss_0.02,0.35,4,169,0.02,0.00,1,true,22.415493,13.845493,139,0,0,0
miss_0.02,0.35,4,170,0.02,0.00,2,true,19.798183,11.978183,114,0,0,0
miss_0.02,0.35,4,171,0.02,0.00,2,true,20.526698,12.406698,124,0,0,0
miss_0.02,0.35,4,172,0.02,0.00,3,true,29.427833,21.037833,133,0,0,0
miss_0.02,0.35,4,173,0.02,0.00,7,true,49.599650,42.949650,75,0,0,0
miss_0.02,0.35,4,174,0.02,0.00,3,true,27.829574,19.559574,129,0,0,0
miss_0.02,0.35,4,175,0.02,0.00,3,true,22.832960,14.682960,125,0,0,0
miss_0.02,0.35,4,176,0.02,0.00,3,true,23.023705,14.633705,133,0,0,0
miss_0.02,0.35,4,177,0.02,0.00,4,true,27.879012,20.299012,106,0,0,0
miss_0.02,0.35,4,178,0.02,0.00,3,true,20.254959,12.434959,114,0,0,0
miss_0.02,0.35,4,179,0.02,0.00,1,true,20.016599,11.746599,129,0,0,0
miss_0.05,0.35,0,0,0.05,0.00,3,true,24.684487,16.564487,124,0,0,0
miss_0.05,0.35,0,1,0.05,0.00,3,false,286.926530,11.346530,106,1,1,0
miss_0.05,0.35,0,2,0.05,0.00,3,true,23.190357,15.220357,119,0,0,0
miss_0.05,0.35,0,3,0.05,0.00,1,true,20.647799,12.527799,124,0,0,0
miss_0.05,0.35,0,4,0.05,0.00,2,true,22.977946,14.857946,124,0,0,0
miss_0.05,0.35,0,5,0.05,0.00,1,true,20.741637,12.441637,130,0,1,0
miss_0.05,0.35,0,6,0.05,0.00,1,true,21.065196,12.885196,126,0,0,0
miss_0.05,0.35,0,7,0.05,0.00,5,false,288.404937,14.324937,56,1,1,0
miss_0.05,0.35,0,8,0.05,0.00,3,false,290.960297,14.360297,140,1,1,0
miss_0.05,0.35,0,9,0.05,0.00,3,true,20.461858,12.671858,113,0,0,0
miss_0.05,0.35,0,10,0.05,0.00,1,true,21.747775,13.297775,135,0,0,0
miss_0.05,0.35,0,11,0.05,0.00,2,true,19.891881,11.561881,131,0,0,0
miss_0.05,0.35,0,12,0.05,0.00,3,false,289.080234,13.050234,121,1,1,0
miss_0.05,0.35,0,13,0.05,0.00,3,true,28.582791,20.072791,137,0,0,0
miss_0.05,0.35,0,14,0.05,0.00,4,false,292.883087,16.553087,131,1,1,0
miss_0.05,0.35,0,15,0.05,0.00,6,true,35.234390,28.404390,81,0,0,0
miss_0.05,0.35,0,16,0.05,0.00,3,true,22.770801,14.980801,113,0,0,0
miss_0.05,0.35,0,17,0.05,0.00,2,true,19.719800,11.869800,115,0,0,0
miss_0.05,0.35,0,18,0.05,0.00,3,true,21.251325,13.071325,126,0,0,0
miss_0.05,0.35,0,19,0.05,0.00,2,true,21.438605,12.928605,137,0,0,0
miss_0.05,0.35,0,20,0.05,0.00,4,true,21.662643,14.352643,97,0,0,0
miss_0.05,0.35,0,21,0.05,0.00,1,true,21.937809,13.247809,143,0,0,0
miss_0.05,0.35,0,22,0.05,0.00,1,true,20.747975,12.507975,128,0,0,0
miss_0.05,0.35,0,23,0.05,0.00,3,true,23.209178,14.909178,130,0,0,0
miss_0.05,0.35,0,24,0.05,0.00,0,true,19.304236,11.064236,128,0,0,0
miss_0.05,0.35,0,25,0.05,0.00,2,true,21.356054,12.996054,132,0,0,0
miss_0.05,0.35,0,26,0.05,0.00,4,false,294.066018,17.556018,137,1,1,0
miss_0.05,0.35,0,27,0.05,0.00,3,true,21.102888,12.952888,125,0,0,0
miss_0.05,0.35,0,28,0.05,0.00,3,true,26.093670,17.733670,132,0,0,0
miss_0.05,0.35,0,29,0.05,0.00,1,true,20.733735,12.523735,127,0,0,0
miss_0.05,0.35,0,30,0.05,0.00,2,true,20.510558,12.360558,125,0,0,0
miss_0.05,0.35,0,31,0.05,0.00,1,true,20.028196,11.818196,127,0,0,0
miss_0.05,0.35,0,32,0.05,0.00,2,true,20.219044,12.219044,120,0,0,0
miss_0.05,0.35,0,33,0.05,0.00,1,true,19.923086,11.743086,126,0,0,0
miss_0.05,0.35,0,34,0.05,0.00,2,true,23.551670,14.951670,140,0,0,0
miss_0.05,0.35,0,35,0.05,0.00,3,true,20.597167,13.257167,98,0,0,0
miss_0.05,0.35,0,36,0.05,0.00,4,true,24.296222,17.676222,74,0,0,0
miss_0.05,0.35,0,37,0.05,0.00,1,true,23.552320,15.042320,137,0,0,0
miss_0.05,0.35,0,38,0.05,0.00,4,true,21.172530,14.402530,79,0,0,0
miss_0.05,0.35,0,39,0.05,0.00,2,true,25.742079,17.832079,117,0,0,0
miss_0.05,0.35,0,40,0.05,0.00,3,true,21.995645,14.235645,112,0,0,0
miss_0.05,0.35,0,41,0.05,0.00,3,true,23.444915,15.084915,132,0,0,0
miss_0.05,0.35,0,42,0.05,0.00,3,true,21.242841,13.542841,110,0,0,0
miss_0.05,0.35,0,43,0.05,0.00,1,true,21.181726,12.851726,131,0,0,0
miss_0.05,0.35,0,44,0.05,0.00,1,true,21.228046,13.228046,120,0,0,0
miss_0.05,0.35,0,45,0.05,0.00,4,true,22.407262,15.397262,87,0,0,0
miss_0.05,0.35,0,46,0.05,0.00,4,true,22.842469,15.652469,93,0,0,0
miss_0.05,0.35,0,47,0.05,0.00,1,true,19.976411,11.796411,126,0,0,0
miss_0.05,0.35,0,48,0.05,0.00,3,true,23.290149,15.260149,121,0,0,0
miss_0.05,0.35,0,49,0.05,0.00,1,true,22.140646,13.960646,126,0,0,0
miss_0.05,0.35,0,50,0.05,0.00,1,true,20.755436,12.215436,138,0,0,0
miss_0.05,0.35,0,51,0.05,0.00,2,true,21.861877,13.321877,138,0,0,0
miss_0.05,0.35,0,52,0.05,0.00,2,true,20.318282,12.348282,119,0,0,0
miss_0.05,0.35,0,53,0.05,0.00,3,true,20.803278,13.583278,94,0,0,0
miss_0.05,0.35,0,54,0.05,0.00,2,true,22.124159,13.644159,136,0,0,0
miss_0.05,0.35,0,55,0.05,0.00,4,true,26.312364,18.282364,121,0,0,0
miss_0.05,0.35,0,56,0.05,0.00,2,true,20.363413,12.453413,117,0,0,0
miss_0.05,0.35,0,57,0.05,0.00,1,true,22.957610,14.297610,142,0,0,0
miss_0.05,0.35,0,58,0.05,0.00,5,false,288.561825,13.701825,82,1,1,0
miss_0.05,0.35,0,59,0.05,0.00,3,true,22.077571,14.077571,120,0,0,0
miss_0.05,0.35,0,60,0.05,0.00,2,true,21.449711,13.329711,124,0,0,0
miss_0.05,0.35,0,61,0.05,0.00,5,true,24.854245,18.264245,73,0,0,0
miss_0.05,0.35,0,62,0.05,0.00,2,true,21.261135,13.051135,127,0,0,0
miss_0.05,0.35,0,63,0.05,0.00,2,false,288.248281,11.948281,130,1,1,0
miss_0.05,0.35,0,64,0.05,0.00,4,false,289.501404,13.831404,109,1,1,0
miss_0.05,0.35,0,65,0.05,0.00,1,true,25.348395,16.718395,141,0,0,0
miss_0.05,0.35,0,66,0.05,0.00,3,true,22.172639,14.472639,110,0,0,0
miss_0.05,0.35,0,67,0.05,0.00,2,true,21.521382,13.101382,134,0,0,0
miss_0.05,0.35,0,68,0.05,0.00,4,false,298.812434,23.202434,107,1,1,0
miss_0.05,0.35,0,69,0.05,0.00,1,true,23.540354,14.910354,141,0,0,0
miss_0.05,0.35,0,70,0.05,0.00,4,true,28.168049,20.018049,125,0,0,0
miss_0.05,0.35,0,71,0.05,0.00,4,true,28.275351,20.815351,102,0,0,0
miss_0.05,0.35,0,72,0.05,0.00,6,false,296.133978,20.223978,117,1,2,0
miss_0.05,0.35,0,73,0.05,0.00,7,true,59.370670,53.500670,49,0,0,0
miss_0.05,0.35,0,74,0.05,0.00,1,true,24.102661,15.472661,141,0,0,0
miss_0.05,0.35,0,75,0.05,0.00,5,true,33.064322,25.634322,101,0,0,0
miss_0.05,0.35,0,76,0.05,0.00,4,true,23.064356,15.394356,109,0,0,0
miss_0.05,0.35,0,77,0.05,0.00,2,true,21.405448,13.615448,113,0,0,0
miss_0.05,0.35,0,78,0.05,0.00,5,true,22.815291,15.805291,87,0,0,0
miss_0.05,0.35,0,79,0.05,0.00,2,true,21.641430,13.311430,131,0,0,0
miss_0.05,0.35,0,80,0.05,0.00,6,true,31.689545,25.069545,74,0,0,0
miss_0.05,0.35,0,81,0.05,0.00,2,false,287.598152,11.478152,124,1,1,0
miss_0.05,0.35,0,82,0.05,0.00,5,false,291.381490,15.621490,112,1,1,0
miss_0.05,0.35,0,83,0.05,0.00,0,true,20.617638,12.077638,138,0,0,0
miss_0.05,0.35,0,84,0.05,0.00,2,true,22.029829,13.789829,128,0,0,0
miss_0.05,0.35,0,85,0.05,0.00,4,true,20.754077,13.684077,89,0,0,0
miss_0.05,0.35,0,86,0.05,0.00,4,true,23.624034,17.124034,70,0,0,0
miss_0.05,0.35,0,87,0.05,0.00,5,true,28.629500,21.109500,104,0,0,0
miss_0.05,0.35,0,88,0.05,0.00,6,true,33.878853,27.678853,60,0,0,0
miss_0.05,0.35,0,89,0.05,0.00,3,true,20.702212,12.612212,123,0,0,0
miss_0.05,0.35,0,90,0.05,0.00,4,true,26.805578,18.475578,131,0,0,0
miss_0.05,0.35,0,91,0.05,0.00,4,true,27.173414,19.353414,114,0,0,0
miss_0.05,0.35,0,92,0.05,0.00,1,true,22.877818,14.217818,142,0,0,0
miss_0.05,0.35,0,93,0.05,0.00,2,true,19.895366,11.925366,119,0,0,0
miss_0.05,0.35,0,94,0.05,0.00,2,true,19.683342,11.773342,117,0,0,0
miss_0.05,0.35,0,95,0.05,0.00,1,true,20.681806,12.231806,135,0,0,0
miss_0.05,0.35,0,96,0.05,0.00,2,true,20.052875,12.142875,117,0,0,0
miss_0.05,0.35,0,97,0.05,0.00,4,false,289.880423,13.490423,133,1,1,0
miss_0.05,0.35,0,98,0.05,0.00,5,true,24.704579,18.654579,55,0,0,0
miss_0.05,0.35,0,99,0.05,0.00,4,true,23.467898,15.797898,109,0,0,0
miss_0.05,0.35,0,100,0.05,0.00,3,true,21.748989,14.078989,109,0,0,0
miss_0.05,0.35,0,101,0.05,0.00,1,true,22.394675,13.824675,139,0,0,0
miss_0.05,0.35,0,102,0.05,0.00,3,true,24.929354,17.409354,104,0,0,0
miss_0.05,0.35,0,103,0.05,0.00,2,true,18.417646,10.777646,108,0,0,0
miss_0.05,0.35,0,104,0.05,0.00,3,true,22.142858,14.022858,124,0,0,0
miss_0.05,0.35,0,105,0.05,0.00,3,true,22.802324,14.622324,126,0,0,0
miss_0.05,0.35,0,106,0.05,0.00,3,true,19.005490,11.365490,108,0,0,0
miss_0.05,0.35,0,107,0.05,0.00,1,true,22.742134,14.202134,138,0,0,0
miss_0.05,0.35,0,108,0.05,0.00,5,true,32.725079,24.995079,111,0,0,0
miss_0.05,0.35,0,109,0.05,0.00,4,true,27.453212,19.513212,118,0,0,0
miss_0.05,0.35,0,110,0.05,0.00,5,true,23.241971,17.161971,56,0,0,0
miss_0.05,0.35,0,111,0.05,0.00,4,true,30.763756,23.273756,103,0,0,0
miss_0.05,0.35,0,112,0.05,0.00,3,true,19.887353,12.337353,105,0,0,0
miss_0.05,0.35,0,113,0.05,0.00,4,true,21.100721,14.420721,76,0,0,0
miss_0.05,0.35,0,114,0.05,0.00,4,true,23.491260,16.511260,86,0,0,0
miss_0.05,0.35,0,115,0.05,0.00,4,true,24.732961,17.032961,110,0,0,0
miss_0.05,0.35,0,116,0.05,0.00,3,true,21.153182,13.483182,109,0,0,0
miss_0.05,0.35,0,117,0.05,0.00,3,true,25.546597,17.906597,108,0,0,0
miss_0.05,0.35,0,118,0.05,0.00,3,true,21.702007,14.482007,94,0,0,0
miss_0.05,0.35,0,119,0.05,0.00,2,true,23.633842,15.213842,134,0,0,0
miss_0.05,0.35,0,120,0.05,0.00,4,true,23.419519,16.439519,86,0,0,0
miss_0.05,0.35,0,121,0.05,0.00,3,true,22.301488,14.391488,117,0,0,0
miss_0.05,0.35,0,122,0.05,0.00,4,true,26.859914,18.619914,128,0,0,0
miss_0.05,0.35,0,123,0.05,0.00,2,true,20.282762,11.982762,130,0,0,0
miss_0.05,0.35,0,124,0.05,0.00,6,true,35.662887,28.892887,79,0,0,0
